Year,Month,Day,yeardd,TMAX_F,TMIN_F
1936,5,31,1936.412568,73,48
1936,6,1,1936.415301,84,58
1936,6,2,1936.418033,87,66
1936,6,3,1936.420765,90,68
1936,6,4,1936.423497,76,63
1936,6,5,1936.42623,81,57
1936,6,6,1936.428962,82,59
1936,6,7,1936.431694,79,59
1936,6,8,1936.434426,79,60
1936,6,9,1936.437158,80,61
1936,6,10,1936.439891,73,63
1936,6,11,1936.442623,80,63
1936,6,12,1936.445355,78,66
1936,6,13,1936.448087,66,61
1936,6,14,1936.45082,63,60
1936,6,15,1936.453552,74,63
1936,6,16,1936.456284,78,62
1936,6,17,1936.459016,79,59
1936,6,18,1936.461749,69,66
1936,6,19,1936.464481,75,67
1936,6,20,1936.467213,82,67
1936,6,21,1936.469945,84,61
1936,6,22,1936.472678,76,58
1936,6,23,1936.47541,74,58
1936,6,24,1936.478142,67,54
1936,6,25,1936.480874,81,57
1936,6,26,1936.483607,88,63
1936,6,27,1936.486339,77,70
1936,6,28,1936.489071,79,65
1936,6,29,1936.491803,80,59
1936,6,30,1936.494536,71,60
1936,7,1,1936.497268,81,61
1936,7,2,1936.5,80,63
1936,7,3,1936.502732,76,65
1936,7,4,1936.505464,88,66
1936,7,5,1936.508197,84,68
1936,7,6,1936.510929,83,64
1936,7,7,1936.513661,90,64
1936,7,8,1936.516393,97,70
1936,7,9,1936.519126,106,77
1936,7,10,1936.521858,102,73
1936,7,11,1936.52459,94,72
1936,7,12,1936.527322,88,69
1936,7,13,1936.530055,84,70
1936,7,14,1936.532787,93,72
1936,7,15,1936.535519,90,71
1936,7,16,1936.538251,88,66
1936,7,17,1936.540984,88,66
1936,7,18,1936.543716,80,66
1936,7,19,1936.546448,86,64
1936,7,20,1936.54918,74,65
1936,7,21,1936.551913,75,64
1936,7,22,1936.554645,80,62
1936,7,23,1936.557377,83,65
1936,7,24,1936.560109,80,69
1936,7,25,1936.562842,84,64
1936,7,26,1936.565574,90,60
1936,7,27,1936.568306,74,65
1936,7,28,1936.571038,93,66
1936,7,29,1936.57377,90,71
1936,7,30,1936.576503,82,60
1936,7,31,1936.579235,82,60
1936,8,1,1936.581967,89,63
1936,8,2,1936.584699,93,66
1936,8,3,1936.587432,96,70
1936,8,4,1936.590164,95,76
1936,8,5,1936.592896,82,69
1936,8,6,1936.595628,69,60
1936,8,7,1936.598361,81,59
1936,8,8,1936.601093,83,63
1936,8,9,1936.603825,81,62
1936,8,10,1936.606557,83,64
1936,8,11,1936.60929,84,66
1936,8,12,1936.612022,86,69
1936,8,13,1936.614754,90,71
1936,8,14,1936.617486,92,72
1936,8,15,1936.620219,90,72
1936,8,16,1936.622951,91,74
1936,8,17,1936.625683,90,69
1936,8,18,1936.628415,80,61
1936,8,19,1936.631148,86,68
1936,8,20,1936.63388,90,73
1936,8,21,1936.636612,76,69
1936,8,22,1936.639344,77,65
1936,8,23,1936.642077,88,65
1936,8,24,1936.644809,88,71
1936,8,25,1936.647541,92,72
1936,8,26,1936.650273,79,62
1936,8,27,1936.653005,75,64
1936,8,28,1936.655738,75,59
1936,8,29,1936.65847,79,64
1936,8,30,1936.661202,79,65
1936,8,31,1936.663934,74,59
1936,9,1,1936.666667,80,57
1936,9,2,1936.669399,75,63
1936,9,3,1936.672131,83,64
1936,9,4,1936.674863,79,60
1936,9,5,1936.677596,75,60
1936,9,6,1936.680328,77,60
1936,9,7,1936.68306,81,60
1936,9,8,1936.685792,91,70
1936,9,9,1936.688525,89,70
1936,9,10,1936.691257,85,68
1936,9,11,1936.693989,78,67
1936,9,12,1936.696721,89,68
1936,9,13,1936.699454,79,67
1936,9,14,1936.702186,72,60
1936,9,15,1936.704918,67,62
1936,9,16,1936.70765,82,67
1936,9,17,1936.710383,80,67
1936,9,18,1936.713115,68,56
1936,9,19,1936.715847,80,57
1936,9,20,1936.718579,73,58
1936,9,21,1936.721311,77,61
1936,9,22,1936.724044,81,65
1936,9,23,1936.726776,71,64
1936,9,24,1936.729508,74,57
1936,9,25,1936.73224,67,52
1936,9,26,1936.734973,66,46
1936,9,27,1936.737705,73,56
1936,9,28,1936.740437,71,57
1936,9,29,1936.743169,57,46
1936,9,30,1936.745902,57,46
1936,10,1,1936.748634,69,53
1936,10,2,1936.751366,71,53
1936,10,3,1936.754098,67,52
1936,10,4,1936.756831,67,50
1936,10,5,1936.759563,69,52
1936,10,6,1936.762295,70,53
1936,10,7,1936.765027,74,64
1936,10,8,1936.76776,71,64
1936,10,9,1936.770492,72,60
1936,10,10,1936.773224,75,61
1936,10,11,1936.775956,69,57
1936,10,12,1936.778689,64,43
1936,10,13,1936.781421,56,40
1936,10,14,1936.784153,59,51
1936,10,15,1936.786885,70,59
1936,10,16,1936.789617,72,60
1936,10,17,1936.79235,70,58
1936,10,18,1936.795082,58,48
1936,10,19,1936.797814,64,45
1936,10,20,1936.800546,77,54
1936,10,21,1936.803279,75,56
1936,10,22,1936.806011,76,62
1936,10,23,1936.808743,65,52
1936,10,24,1936.811475,57,47
1936,10,25,1936.814208,61,45
1936,10,26,1936.81694,61,31
1936,10,27,1936.819672,43,28
1936,10,28,1936.822404,49,33
1936,10,29,1936.825137,56,40
1936,10,30,1936.827869,52,39
1936,10,31,1936.830601,56,34
1936,11,1,1936.833333,64,46
1936,11,2,1936.836066,72,53
1936,11,3,1936.838798,75,64
1936,11,4,1936.84153,67,49
1936,11,5,1936.844262,52,40
1936,11,6,1936.846995,52,37
1936,11,7,1936.849727,50,45
1936,11,8,1936.852459,55,49
1936,11,9,1936.855191,52,41
1936,11,10,1936.857923,51,34
1936,11,11,1936.860656,50,32
1936,11,12,1936.863388,52,38
1936,11,13,1936.86612,56,42
1936,11,14,1936.868852,58,39
1936,11,15,1936.871585,54,36
1936,11,16,1936.874317,40,29
1936,11,17,1936.877049,48,28
1936,11,18,1936.879781,49,18
1936,11,19,1936.882514,37,18
1936,11,20,1936.885246,53,30
1936,11,21,1936.887978,60,43
1936,11,22,1936.89071,48,35
1936,11,23,1936.893443,36,27
1936,11,24,1936.896175,42,28
1936,11,25,1936.898907,51,34
1936,11,26,1936.901639,44,29
1936,11,27,1936.904372,29,22
1936,11,28,1936.907104,36,22
1936,11,29,1936.909836,43,29
1936,11,30,1936.912568,29,17
1936,12,1,1936.915301,32,13
1936,12,2,1936.918033,46,32
1936,12,3,1936.920765,43,37
1936,12,4,1936.923497,45,32
1936,12,5,1936.92623,39,28
1936,12,6,1936.928962,53,29
1936,12,7,1936.931694,50,23
1936,12,8,1936.934426,30,20
1936,12,9,1936.937158,38,30
1936,12,10,1936.939891,50,38
1936,12,11,1936.942623,46,43
1936,12,12,1936.945355,43,36
1936,12,13,1936.948087,41,30
1936,12,14,1936.95082,44,28
1936,12,15,1936.953552,51,35
1936,12,16,1936.956284,52,37
1936,12,17,1936.959016,52,33
1936,12,18,1936.961749,33,24
1936,12,19,1936.964481,48,23
1936,12,20,1936.967213,55,34
1936,12,21,1936.969945,40,33
1936,12,22,1936.972678,33,21
1936,12,23,1936.97541,33,19
1936,12,24,1936.978142,49,31
1936,12,25,1936.980874,56,40
1936,12,26,1936.983607,63,40
1936,12,27,1936.986339,60,35
1936,12,28,1936.989071,59,37
1936,12,29,1936.991803,38,30
1936,12,30,1936.994536,40,38
1936,12,31,1936.997268,60,40
1937,1,1,1937,52,36
1937,1,2,1937.00274,41,36
1937,1,3,1937.005479,51,37
1937,1,4,1937.008219,38,31
1937,1,5,1937.010959,42,31
1937,1,6,1937.013699,37,28
1937,1,7,1937.016438,41,32
1937,1,8,1937.019178,54,40
1937,1,9,1937.021918,64,50
1937,1,10,1937.024658,51,33
1937,1,11,1937.027397,36,27
1937,1,12,1937.030137,46,33
1937,1,13,1937.032877,46,34
1937,1,14,1937.035616,64,43
1937,1,15,1937.038356,66,42
1937,1,16,1937.041096,42,28
1937,1,17,1937.043836,53,27
1937,1,18,1937.046575,55,44
1937,1,19,1937.049315,55,33
1937,1,20,1937.052055,33,27
1937,1,21,1937.054795,48,32
1937,1,22,1937.057534,48,42
1937,1,23,1937.060274,42,29
1937,1,24,1937.063014,41,27
1937,1,25,1937.065753,54,40
1937,1,26,1937.068493,46,32
1937,1,27,1937.071233,32,26
1937,1,28,1937.073973,37,25
1937,1,29,1937.076712,44,35
1937,1,30,1937.079452,40,30
1937,1,31,1937.082192,48,36
1937,2,1,1937.084932,42,28
1937,2,2,1937.087671,28,16
1937,2,3,1937.090411,33,14
1937,2,4,1937.093151,31,15
1937,2,5,1937.09589,33,28
1937,2,6,1937.09863,37,27
1937,2,7,1937.10137,39,32
1937,2,8,1937.10411,39,34
1937,2,9,1937.106849,51,39
1937,2,10,1937.109589,41,27
1937,2,11,1937.112329,32,20
1937,2,12,1937.115068,48,27
1937,2,13,1937.117808,57,40
1937,2,14,1937.120548,53,34
1937,2,15,1937.123288,42,29
1937,2,16,1937.126027,38,30
1937,2,17,1937.128767,42,24
1937,2,18,1937.131507,39,28
1937,2,19,1937.134247,51,32
1937,2,20,1937.136986,51,36
1937,2,21,1937.139726,54,40
1937,2,22,1937.142466,54,32
1937,2,23,1937.145205,44,30
1937,2,24,1937.147945,42,32
1937,2,25,1937.150685,38,23
1937,2,26,1937.153425,37,20
1937,2,27,1937.156164,38,23
1937,2,28,1937.158904,34,20
1937,3,1,1937.161644,46,23
1937,3,2,1937.164384,46,33
1937,3,3,1937.167123,47,33
1937,3,4,1937.169863,61,37
1937,3,5,1937.172603,48,36
1937,3,6,1937.175342,41,32
1937,3,7,1937.178082,38,22
1937,3,8,1937.180822,40,29
1937,3,9,1937.183562,40,25
1937,3,10,1937.186301,31,19
1937,3,11,1937.189041,31,26
1937,3,12,1937.191781,42,24
1937,3,13,1937.194521,39,31
1937,3,14,1937.19726,35,29
1937,3,15,1937.2,35,30
1937,3,16,1937.20274,36,29
1937,3,17,1937.205479,44,29
1937,3,18,1937.208219,45,35
1937,3,19,1937.210959,49,37
1937,3,20,1937.213699,43,35
1937,3,21,1937.216438,48,38
1937,3,22,1937.219178,46,35
1937,3,23,1937.221918,47,34
1937,3,24,1937.224658,44,35
1937,3,25,1937.227397,40,34
1937,3,26,1937.230137,35,24
1937,3,27,1937.232877,43,26
1937,3,28,1937.235616,35,28
1937,3,29,1937.238356,48,29
1937,3,30,1937.241096,50,30
1937,3,31,1937.243836,51,31
1937,4,1,1937.246575,56,35
1937,4,2,1937.249315,58,41
1937,4,3,1937.252055,49,38
1937,4,4,1937.254795,44,37
1937,4,5,1937.257534,50,38
1937,4,6,1937.260274,72,49
1937,4,7,1937.263014,56,41
1937,4,8,1937.265753,58,41
1937,4,9,1937.268493,45,36
1937,4,10,1937.271233,43,35
1937,4,11,1937.273973,49,34
1937,4,12,1937.276712,57,36
1937,4,13,1937.279452,62,42
1937,4,14,1937.282192,70,51
1937,4,15,1937.284932,68,56
1937,4,16,1937.287671,56,47
1937,4,17,1937.290411,60,41
1937,4,18,1937.293151,64,46
1937,4,19,1937.29589,71,49
1937,4,20,1937.29863,66,51
1937,4,21,1937.30137,51,41
1937,4,22,1937.30411,48,40
1937,4,23,1937.306849,54,39
1937,4,24,1937.309589,54,40
1937,4,25,1937.312329,55,39
1937,4,26,1937.315068,54,40
1937,4,27,1937.317808,50,41
1937,4,28,1937.320548,63,45
1937,4,29,1937.323288,66,48
1937,4,30,1937.326027,63,46
1937,5,1,1937.328767,74,45
1937,5,2,1937.331507,71,51
1937,5,3,1937.334247,81,49
1937,5,4,1937.336986,81,56
1937,5,5,1937.339726,72,55
1937,5,6,1937.342466,72,56
1937,5,7,1937.345205,74,56
1937,5,8,1937.347945,56,50
1937,5,9,1937.350685,72,52
1937,5,10,1937.353425,64,47
1937,5,11,1937.356164,74,45
1937,5,12,1937.358904,75,54
1937,5,13,1937.361644,76,61
1937,5,14,1937.364384,71,57
1937,5,15,1937.367123,62,50
1937,5,16,1937.369863,70,46
1937,5,17,1937.372603,70,52
1937,5,18,1937.375342,74,52
1937,5,19,1937.378082,62,51
1937,5,20,1937.380822,62,46
1937,5,21,1937.383562,78,52
1937,5,22,1937.386301,82,61
1937,5,23,1937.389041,84,60
1937,5,24,1937.391781,76,59
1937,5,25,1937.394521,81,54
1937,5,26,1937.39726,79,61
1937,5,27,1937.4,83,67
1937,5,28,1937.40274,67,57
1937,5,29,1937.405479,79,57
1937,5,30,1937.408219,85,56
1937,5,31,1937.410959,93,64
1937,6,1,1937.413699,93,69
1937,6,2,1937.416438,79,63
1937,6,3,1937.419178,70,60
1937,6,4,1937.421918,81,61
1937,6,5,1937.424658,82,63
1937,6,6,1937.427397,86,66
1937,6,7,1937.430137,88,67
1937,6,8,1937.432877,75,66
1937,6,9,1937.435616,85,64
1937,6,10,1937.438356,83,66
1937,6,11,1937.441096,74,56
1937,6,12,1937.443836,81,58
1937,6,13,1937.446575,83,62
1937,6,14,1937.449315,86,61
1937,6,15,1937.452055,87,67
1937,6,16,1937.454795,79,62
1937,6,17,1937.457534,78,60
1937,6,18,1937.460274,84,67
1937,6,19,1937.463014,74,63
1937,6,20,1937.465753,75,62
1937,6,21,1937.468493,78,64
1937,6,22,1937.471233,80,62
1937,6,23,1937.473973,82,60
1937,6,24,1937.476712,85,66
1937,6,25,1937.479452,90,66
1937,6,26,1937.482192,77,64
1937,6,27,1937.484932,72,61
1937,6,28,1937.487671,68,61
1937,6,29,1937.490411,84,60
1937,6,30,1937.493151,80,63
1937,7,1,1937.49589,77,62
1937,7,2,1937.49863,77,58
1937,7,3,1937.50137,74,65
1937,7,4,1937.50411,85,62
1937,7,5,1937.506849,79,65
1937,7,6,1937.509589,86,68
1937,7,7,1937.512329,94,72
1937,7,8,1937.515068,98,75
1937,7,9,1937.517808,100,79
1937,7,10,1937.520548,100,79
1937,7,11,1937.523288,91,72
1937,7,12,1937.526027,83,69
1937,7,13,1937.528767,88,66
1937,7,14,1937.531507,76,62
1937,7,15,1937.534247,77,61
1937,7,16,1937.536986,93,71
1937,7,17,1937.539726,88,74
1937,7,18,1937.542466,84,70
1937,7,19,1937.545205,83,67
1937,7,20,1937.547945,79,67
1937,7,21,1937.550685,82,64
1937,7,22,1937.553425,84,64
1937,7,23,1937.556164,84,68
1937,7,24,1937.558904,91,70
1937,7,25,1937.561644,88,72
1937,7,26,1937.564384,90,71
1937,7,27,1937.567123,80,67
1937,7,28,1937.569863,84,62
1937,7,29,1937.572603,84,65
1937,7,30,1937.575342,82,67
1937,7,31,1937.578082,84,65
1937,8,1,1937.580822,88,68
1937,8,2,1937.583562,89,63
1937,8,3,1937.586301,86,65
1937,8,4,1937.589041,87,69
1937,8,5,1937.591781,87,70
1937,8,6,1937.594521,87,73
1937,8,7,1937.59726,86,72
1937,8,8,1937.6,84,74
1937,8,9,1937.60274,87,73
1937,8,10,1937.605479,91,76
1937,8,11,1937.608219,85,68
1937,8,12,1937.610959,85,70
1937,8,13,1937.613699,84,69
1937,8,14,1937.616438,83,65
1937,8,15,1937.619178,87,65
1937,8,16,1937.621918,90,67
1937,8,17,1937.624658,92,69
1937,8,18,1937.627397,91,73
1937,8,19,1937.630137,86,72
1937,8,20,1937.632877,95,76
1937,8,21,1937.635616,95,76
1937,8,22,1937.638356,77,57
1937,8,23,1937.641096,64,57
1937,8,24,1937.643836,64,60
1937,8,25,1937.646575,78,63
1937,8,26,1937.649315,76,66
1937,8,27,1937.652055,83,69
1937,8,28,1937.654795,85,66
1937,8,29,1937.657534,81,69
1937,8,30,1937.660274,82,71
1937,8,31,1937.663014,91,71
1937,9,1,1937.665753,90,72
1937,9,2,1937.668493,93,74
1937,9,3,1937.671233,90,74
1937,9,4,1937.673973,92,68
1937,9,5,1937.676712,72,58
1937,9,6,1937.679452,69,55
1937,9,7,1937.682192,80,55
1937,9,8,1937.684932,80,58
1937,9,9,1937.687671,77,60
1937,9,10,1937.690411,78,60
1937,9,11,1937.693151,79,60
1937,9,12,1937.69589,77,60
1937,9,13,1937.69863,60,54
1937,9,14,1937.70137,72,53
1937,9,15,1937.70411,74,56
1937,9,16,1937.706849,78,63
1937,9,17,1937.709589,65,50
1937,9,18,1937.712329,68,45
1937,9,19,1937.715068,69,54
1937,9,20,1937.717808,68,51
1937,9,21,1937.720548,72,49
1937,9,22,1937.723288,70,52
1937,9,23,1937.726027,75,56
1937,9,24,1937.728767,85,58
1937,9,25,1937.731507,78,64
1937,9,26,1937.734247,74,56
1937,9,27,1937.736986,65,49
1937,9,28,1937.739726,56,50
1937,9,29,1937.742466,68,51
1937,9,30,1937.745205,70,51
1937,10,1,1937.747945,72,50
1937,10,2,1937.750685,74,58
1937,10,3,1937.753425,59,52
1937,10,4,1937.756164,71,55
1937,10,5,1937.758904,73,58
1937,10,6,1937.761644,79,66
1937,10,7,1937.764384,77,52
1937,10,8,1937.767123,57,43
1937,10,9,1937.769863,53,38
1937,10,10,1937.772603,51,44
1937,10,11,1937.775342,56,45
1937,10,12,1937.778082,70,47
1937,10,13,1937.780822,52,45
1937,10,14,1937.783562,54,38
1937,10,15,1937.786301,51,34
1937,10,16,1937.789041,53,40
1937,10,17,1937.791781,57,40
1937,10,18,1937.794521,64,45
1937,10,19,1937.79726,64,59
1937,10,20,1937.8,67,51
1937,10,21,1937.80274,66,48
1937,10,22,1937.805479,67,56
1937,10,23,1937.808219,65,46
1937,10,24,1937.810959,48,43
1937,10,25,1937.813699,55,39
1937,10,26,1937.816438,61,47
1937,10,27,1937.819178,67,52
1937,10,28,1937.821918,58,52
1937,10,29,1937.824658,60,51
1937,10,30,1937.827397,71,51
1937,10,31,1937.830137,57,42
1937,11,1,1937.832877,54,37
1937,11,2,1937.835616,67,48
1937,11,3,1937.838356,55,40
1937,11,4,1937.841096,54,37
1937,11,5,1937.843836,55,44
1937,11,6,1937.846575,52,40
1937,11,7,1937.849315,60,39
1937,11,8,1937.852055,67,49
1937,11,9,1937.854795,65,48
1937,11,10,1937.857534,65,44
1937,11,11,1937.860274,44,34
1937,11,12,1937.863014,50,36
1937,11,13,1937.865753,61,49
1937,11,14,1937.868493,64,52
1937,11,15,1937.871233,52,43
1937,11,16,1937.873973,51,40
1937,11,17,1937.876712,46,42
1937,11,18,1937.879452,44,36
1937,11,19,1937.882192,41,34
1937,11,20,1937.884932,40,36
1937,11,21,1937.887671,40,31
1937,11,22,1937.890411,36,28
1937,11,23,1937.893151,41,28
1937,11,24,1937.89589,47,31
1937,11,25,1937.89863,58,35
1937,11,26,1937.90137,54,43
1937,11,27,1937.90411,54,50
1937,11,28,1937.906849,61,50
1937,11,29,1937.909589,56,38
1937,11,30,1937.912329,52,36
1937,12,1,1937.915068,44,34
1937,12,2,1937.917808,38,31
1937,12,3,1937.920548,39,27
1937,12,4,1937.923288,44,32
1937,12,5,1937.926027,45,37
1937,12,6,1937.928767,46,40
1937,12,7,1937.931507,40,24
1937,12,8,1937.934247,40,23
1937,12,9,1937.936986,40,23
1937,12,10,1937.939726,32,22
1937,12,11,1937.942466,30,21
1937,12,12,1937.945205,31,18
1937,12,13,1937.947945,26,19
1937,12,14,1937.950685,33,19
1937,12,15,1937.953425,38,25
1937,12,16,1937.956164,44,32
1937,12,17,1937.958904,42,37
1937,12,18,1937.961644,63,39
1937,12,19,1937.964384,46,35
1937,12,20,1937.967123,41,34
1937,12,21,1937.969863,36,29
1937,12,22,1937.972603,50,36
1937,12,23,1937.975342,47,30
1937,12,24,1937.978082,38,28
1937,12,25,1937.980822,47,36
1937,12,26,1937.983562,47,36
1937,12,27,1937.986301,40,34
1937,12,28,1937.989041,38,31
1937,12,29,1937.991781,38,32
1937,12,30,1937.994521,43,34
1937,12,31,1937.99726,38,33
1938,1,1,1938,33,28
1938,1,2,1938.00274,44,32
1938,1,3,1938.005479,37,31
1938,1,4,1938.008219,38,29
1938,1,5,1938.010959,47,33
1938,1,6,1938.013699,51,36
1938,1,7,1938.016438,52,42
1938,1,8,1938.019178,42,28
1938,1,9,1938.021918,30,20
1938,1,10,1938.024658,28,21
1938,1,11,1938.027397,28,26
1938,1,12,1938.030137,33,28
1938,1,13,1938.032877,39,28
1938,1,14,1938.035616,36,30
1938,1,15,1938.038356,32,18
1938,1,16,1938.041096,36,16
1938,1,17,1938.043836,35,18
1938,1,18,1938.046575,17,6
1938,1,19,1938.049315,27,7
1938,1,20,1938.052055,39,23
1938,1,21,1938.054795,38,31
1938,1,22,1938.057534,35,32
1938,1,23,1938.060274,46,34
1938,1,24,1938.063014,51,35
1938,1,25,1938.065753,56,35
1938,1,26,1938.068493,35,20
1938,1,27,1938.071233,27,18
1938,1,28,1938.073973,24,14
1938,1,29,1938.076712,38,19
1938,1,30,1938.079452,57,37
1938,1,31,1938.082192,56,28
1938,2,1,1938.084932,29,19
1938,2,2,1938.087671,35,19
1938,2,3,1938.090411,50,35
1938,2,4,1938.093151,45,33
1938,2,5,1938.09589,45,32
1938,2,6,1938.09863,58,42
1938,2,7,1938.10137,54,32
1938,2,8,1938.10411,45,29
1938,2,9,1938.106849,47,35
1938,2,10,1938.109589,52,26
1938,2,11,1938.112329,29,19
1938,2,12,1938.115068,40,28
1938,2,13,1938.117808,46,40
1938,2,14,1938.120548,58,34
1938,2,15,1938.123288,34,19
1938,2,16,1938.126027,32,18
1938,2,17,1938.128767,39,24
1938,2,18,1938.131507,60,37
1938,2,19,1938.134247,56,34
1938,2,20,1938.136986,34,25
1938,2,21,1938.139726,36,21
1938,2,22,1938.142466,40,29
1938,2,23,1938.145205,42,37
1938,2,24,1938.147945,40,32
1938,2,25,1938.150685,35,22
1938,2,26,1938.153425,38,20
1938,2,27,1938.156164,39,33
1938,2,28,1938.158904,37,12
1938,3,1,1938.161644,48,13
1938,3,2,1938.164384,55,39
1938,3,3,1938.167123,49,11
1938,3,4,1938.169863,29,9
1938,3,5,1938.172603,48,29
1938,3,6,1938.175342,49,30
1938,3,7,1938.178082,46,30
1938,3,8,1938.180822,42,31
1938,3,9,1938.183562,43,31
1938,3,10,1938.186301,35,28
1938,3,11,1938.189041,44,27
1938,3,12,1938.191781,51,36
1938,3,13,1938.194521,57,41
1938,3,14,1938.19726,51,35
1938,3,15,1938.2,42,32
1938,3,16,1938.20274,41,35
1938,3,17,1938.205479,41,37
1938,3,18,1938.208219,54,36
1938,3,19,1938.210959,65,42
1938,3,20,1938.213699,65,52
1938,3,21,1938.216438,74,54
1938,3,22,1938.219178,77,54
1938,3,23,1938.221918,75,56
1938,3,24,1938.224658,63,43
1938,3,25,1938.227397,56,39
1938,3,26,1938.230137,53,42
1938,3,27,1938.232877,52,38
1938,3,28,1938.235616,58,36
1938,3,29,1938.238356,64,44
1938,3,30,1938.241096,49,41
1938,3,31,1938.243836,49,41
1938,4,1,1938.246575,66,48
1938,4,2,1938.249315,47,41
1938,4,3,1938.252055,49,36
1938,4,4,1938.254795,52,39
1938,4,5,1938.257534,45,33
1938,4,6,1938.260274,33,28
1938,4,7,1938.263014,40,30
1938,4,8,1938.265753,40,35
1938,4,9,1938.268493,49,37
1938,4,10,1938.271233,45,35
1938,4,11,1938.273973,52,33
1938,4,12,1938.276712,66,46
1938,4,13,1938.279452,68,49
1938,4,14,1938.282192,77,54
1938,4,15,1938.284932,84,60
1938,4,16,1938.287671,64,45
1938,4,17,1938.290411,58,42
1938,4,18,1938.293151,64,52
1938,4,19,1938.29589,74,57
1938,4,20,1938.29863,85,58
1938,4,21,1938.30137,74,55
1938,4,22,1938.30411,66,49
1938,4,23,1938.306849,61,41
1938,4,24,1938.309589,62,46
1938,4,25,1938.312329,67,45
1938,4,26,1938.315068,68,48
1938,4,27,1938.317808,73,50
1938,4,28,1938.320548,89,59
1938,4,29,1938.323288,81,52
1938,4,30,1938.326027,65,51
1938,5,1,1938.328767,71,49
1938,5,2,1938.331507,81,57
1938,5,3,1938.334247,71,59
1938,5,4,1938.336986,68,54
1938,5,5,1938.339726,71,54
1938,5,6,1938.342466,78,53
1938,5,7,1938.345205,79,52
1938,5,8,1938.347945,66,55
1938,5,9,1938.350685,61,54
1938,5,10,1938.353425,65,51
1938,5,11,1938.356164,64,48
1938,5,12,1938.358904,61,41
1938,5,13,1938.361644,64,45
1938,5,14,1938.364384,64,46
1938,5,15,1938.367123,55,48
1938,5,16,1938.369863,70,48
1938,5,17,1938.372603,77,56
1938,5,18,1938.375342,72,53
1938,5,19,1938.378082,65,52
1938,5,20,1938.380822,67,56
1938,5,21,1938.383562,75,61
1938,5,22,1938.386301,78,57
1938,5,23,1938.389041,71,55
1938,5,24,1938.391781,80,53
1938,5,25,1938.394521,67,48
1938,5,26,1938.39726,64,50
1938,5,27,1938.4,70,56
1938,5,28,1938.40274,78,59
1938,5,29,1938.405479,66,52
1938,5,30,1938.408219,65,48
1938,5,31,1938.410959,68,46
1938,6,1,1938.413699,72,47
1938,6,2,1938.416438,73,52
1938,6,3,1938.419178,76,64
1938,6,4,1938.421918,71,62
1938,6,5,1938.424658,78,56
1938,6,6,1938.427397,81,54
1938,6,7,1938.430137,90,66
1938,6,8,1938.432877,81,60
1938,6,9,1938.435616,81,62
1938,6,10,1938.438356,77,60
1938,6,11,1938.441096,84,65
1938,6,12,1938.443836,90,70
1938,6,13,1938.446575,75,60
1938,6,14,1938.449315,78,60
1938,6,15,1938.452055,75,59
1938,6,16,1938.454795,74,58
1938,6,17,1938.457534,75,59
1938,6,18,1938.460274,81,65
1938,6,19,1938.463014,83,67
1938,6,20,1938.465753,84,65
1938,6,21,1938.468493,85,68
1938,6,22,1938.471233,80,66
1938,6,23,1938.473973,82,69
1938,6,24,1938.476712,88,68
1938,6,25,1938.479452,89,73
1938,6,26,1938.482192,84,63
1938,6,27,1938.484932,63,58
1938,6,28,1938.487671,60,57
1938,6,29,1938.490411,78,56
1938,6,30,1938.493151,78,62
1938,7,1,1938.49589,78,65
1938,7,2,1938.49863,84,66
1938,7,3,1938.50137,76,61
1938,7,4,1938.50411,78,57
1938,7,5,1938.506849,87,63
1938,7,6,1938.509589,88,68
1938,7,7,1938.512329,82,64
1938,7,8,1938.515068,84,67
1938,7,9,1938.517808,86,72
1938,7,10,1938.520548,93,72
1938,7,11,1938.523288,89,72
1938,7,12,1938.526027,86,70
1938,7,13,1938.528767,88,70
1938,7,14,1938.531507,81,72
1938,7,15,1938.534247,85,71
1938,7,16,1938.536986,86,68
1938,7,17,1938.539726,87,71
1938,7,18,1938.542466,87,73
1938,7,19,1938.545205,77,72
1938,7,20,1938.547945,78,71
1938,7,21,1938.550685,83,70
1938,7,22,1938.553425,77,72
1938,7,23,1938.556164,76,71
1938,7,24,1938.558904,76,68
1938,7,25,1938.561644,82,69
1938,7,26,1938.564384,82,70
1938,7,27,1938.567123,87,69
1938,7,28,1938.569863,90,71
1938,7,29,1938.572603,91,73
1938,7,30,1938.575342,90,72
1938,7,31,1938.578082,88,74
1938,8,1,1938.580822,91,74
1938,8,2,1938.583562,94,73
1938,8,3,1938.586301,93,76
1938,8,4,1938.589041,85,75
1938,8,5,1938.591781,92,73
1938,8,6,1938.594521,83,74
1938,8,7,1938.59726,89,74
1938,8,8,1938.6,86,70
1938,8,9,1938.60274,88,69
1938,8,10,1938.605479,84,68
1938,8,11,1938.608219,92,69
1938,8,12,1938.610959,80,66
1938,8,13,1938.613699,87,64
1938,8,14,1938.616438,91,70
1938,8,15,1938.619178,96,73
1938,8,16,1938.621918,95,79
1938,8,17,1938.624658,86,76
1938,8,18,1938.627397,82,70
1938,8,19,1938.630137,84,67
1938,8,20,1938.632877,90,67
1938,8,21,1938.635616,86,68
1938,8,22,1938.638356,89,69
1938,8,23,1938.641096,89,66
1938,8,24,1938.643836,79,65
1938,8,25,1938.646575,79,62
1938,8,26,1938.649315,81,62
1938,8,27,1938.652055,87,68
1938,8,28,1938.654795,84,66
1938,8,29,1938.657534,81,64
1938,8,30,1938.660274,88,62
